paper_id	affiliations
bone16_interspeech	['signal analysis and interpretation laboratory (sail), usc, los angeles, ca, usa', 'department of psychiatry, ucsf school of medicine, san francisco, ca, usa']
hemmerling16_interspeech	['agh university of science and technology, department of measurement and electronics,', 'al. mickiewicza 30', '-059 krakow, poland', 'department of electronics and telecommunications engineering, universidad de antioquia udea,', 'calle 70 no. 52-21 medellin, colombia', 'pattern recognition lab, friedrich-alexander-universitat erlangen-nurnberg', 'erlangen, germany']
wang16d_interspeech	['speech disorders & technology lab, department of bioengineering', 'callier center for communication disorders', 'university of texas at dallas, richardson, texas, united states', 'mda/als center, texas neurology, dallas, texas, united states']
ciccarelli16_interspeech	['mit lincoln laboratory, lexington, massachusetts, usa', 'massachusetts institute of technology, cambridge, massachusetts, usa', 'department of otolaryngology, harvard medical school, boston, massachusetts, usa']
horwitzmartin16_interspeech	['mit lincoln laboratory, lexington, ma, usa', 'speech and hearing bioscience and technology program, harvard-mit, cambridge, ma, usa', 'department of speech-language pathology, university of toronto, toronto, on, canada', 'massachusetts general hospital institute of health professions, boston, ma, usa', 'mgh voice center, massachusetts general hospital, boston, ma, usa']
ringeval16_interspeech	"['audeering gmbh, gilching, germany', 'department of computing, imperial college london, uk', 'chair of complex & intelligent systems, university of passau, germany', ""laboratoire d'informatique de grenoble, universite grenoble alpes, france"", 'institute of intelligent systems and robotics, universite pierre et marie curie, paris, france']"
khorram16_interspeech	['departments of: computer science and engineering⋆and psychiatry†, university of michigan']
mirheidari16_interspeech	['department of computer science, university of sheffield, sheffield, uk', 'sheffield institute for translational neuroscience (sitran), university of sheffield, sheffield, uk', 'academic neurology unit, university of sheffield, royal hallamshire hospital, sheffield, uk', 'department of human communication sciences, university of sheffield, sheffield, uk']
chan16_interspeech	['human language technology department, institute for infocomm research, a*star, singapore', 'school of electrical and electronic engineering, nanyang technological university, singapore']
bonada16_interspeech	['music technology group, universitat pompeu fabra, spain']
perrotin16_interspeech	['limsi, cnrs, universite paris-saclay, france']
blanco16_interspeech	['aholab signal processing laboratory, upv/ehu, bilbao, spain', 'ikerbasque, basque foundation for science, bilbao, spain']
feugere16_interspeech	['limsi, cnrs, universite paris-saclay', ' orsay, france', 'ircam, cnrs, sorbonne universites upmc', ' paris, france']
ardaillon16_interspeech	['ircam - umr stms (ircam - cnrs - sorbonne universites)', 'paris, france']
cotescu16_interspeech	['department of r&d and linguistics, acapela group, mons, belgium']
hilton16_interspeech	['department of linguistics, stanford university, usa']
gravano16_interspeech	['departamento de computacion, fceyn, universidad de buenos aires, argentina', 'consejo nacional de investigaciones cientificas y tecnicas (conicet), buenos aires, argentina', 'constantine the philosopher university in nitra, slovakia', 'institute of informatics, slovak academy of sciences, slovakia']
perez16_interspeech	['departamento de computacion, fceyn, universidad de buenos aires, argentina', 'consejo nacional de investigaciones cientificas y tecnicas (conicet), buenos aires, argentina']
wodarczak16b_interspeech	['department of linguistics, stockholm university', 'stockholm, sweden']
rennie16_interspeech	['reed college, portland, or, usa', 'center for spoken language understanding', 'oregon health and science university, portland, or, usa']
sherrziarko16_interspeech	['university of oxford, united kingdom']
pellegrini16_interspeech	['universite de toulouse, ups, irit, toulouse, france']
zeghidour16_interspeech	['facebook ai research, paris', 'ecole normale superieure, paris', 'ecole des hautes etudes en sciences sociales, paris']
mitra16_interspeech	['speech technology and research laboratory, sri international, menlo park, ca, usa']
zhu16b_interspeech	['baidu silicon valley ai lab (svail)', 'the chinese university of hong kong', '∗authors contributed equally to this work']
heck16_interspeech	['augmented human communication laboratory,', 'graduate school of information science,', 'nara institute of science and technology,', 'nara, japan']
xu16_interspeech	['temasek laboratories, nanyang technological university, singapore', 'electrical engineering & computer science department, uc berkeley, usa', 'school of information science and engineering, xinjiang university, urumqi, china', 'institute for infocomm research (i2r), a*star, singapore', 'international computer science institute, berkeley, ca, usa']
asami16_interspeech	['ntt media intelligence laboratories, ntt corporation, japan', 'tokyo institute of technology, japan']
kanda16_interspeech	['national institute of information and communications technology, japan']
ghannay16_interspeech	['lium - university of le mans, france']
horndasch16_interspeech	['pattern recognition lab, friedrich-alexander-university erlangen-nuremberg, germany']
xie16b_interspeech	['national engineering laboratory for speech and language information processing', 'university of science and technology of china, hefei, china', 'key laboratory of intelligent speech technology, ministry of public security, hefei, p.r.china', 'iflytek research, hefei, china']
alshareef16_interspeech	['computer science department, the university of sheffield, sheffield, uk', 'computer science department, umm alqura university, makkah, saudi arabia']
kuang16_interspeech	['department of linguistics, university of pennsylvania, u.s.a.']
chen16e_interspeech	['department of electrical and electronic engineering, southern university of science and', 'technology, shenzhen, china', 'division of speech and hearing sciences, the university of hong kong, hong kong, china']
chen16f_interspeech	['department of electrical and electronic engineering, southern university of science and', 'technology, shenzhen, china']
pinter16_interspeech	['graduate school of intercultural studies, kobe university, japan']
frye16_interspeech	['medizinische physik, carl von ossietzky universitat, oldenburg, germany', 'applied neurocognitive psychology, carl von ossietzky universitat, oldenburg, germany', 'cluster of excellence hearing4all, oldenburg, germany', 'national center for adaptive neurotechnologies, wadsworth center, albany, ny, usa', 'albany medical college, albany, ny, usa', 'center for language and speech processing, johns hopkins university, baltimore, md, usa']
mulder16_interspeech	['center for language studies, radboud university, nijmegen, the netherlands']
eklund16_interspeech	['department of culture and communication, linkoping university, sweden', 'department of clinical neuroscience, karolinska institute, stockholm, sweden', 'osher center for integrative medicine, karolinska institute, stockholm, sweden']
fogerty16_interspeech	['department of communication sciences and disorders, university of south carolina, usa', 'department of electrical and electronic engineering, southern university of science and', 'technology, shenzhen, china']
huang16b_interspeech	['signal analysis and interpretation lab (sail)', 'university of southern california']
li16b_interspeech	['tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'shenzhen key laboratory of information science and technology,', 'graduate school at shenzhen, tsinghua university, shenzhen 518055, china', 'tsinghua national laboratory for information science and technology (tnlist),', 'department of computer science and technology, tsinghua university, beijing 100084, china', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china']
trouvain16_interspeech	['computational linguistics and phonetics, saarland university, saarbrucken, germany', 'department of speech, music and hearing, kth stockholm, sweden']
grzybowska16_interspeech	['agh university of science and technology, poland']
li16c_interspeech	['university of southern california, los angeles, ca, usa', 'the university of utah, department of psychology, ut, usa']
an16_interspeech	['department of computer science, cuny graduate center, usa', 'department of computer science, columbia university, usa', 'department of computer science, queens college (cuny), usa', 'department of computer and information science, brooklyn college (cuny), usa']
lehman16_interspeech	['disney research, pittsburgh, usa']
akira16_interspeech	['†adapt centre, school of computer science and statistics, trinity college dublin, ireland', '‡usher institute of population health sciences & informatics, university of edinburgh, uk']
gupta16b_interspeech	['signal analysis and interpretation lab, university of southern california, los angeles, usa']
huang16c_interspeech	['department of electrical engineering, national tsing hua university, taiwan', 'national academy for educational research, taiwan']
dumpala16b_interspeech	['international institute of information technology, hyderabad, india']
kawabata16_interspeech	['school of electrical, computer and energy engineering', 'speech and hearing science department', 'arizona state university, tempe, arizona, usa']
gibson16_interspeech	['signal analysis and interpretation lab, university of southern california, los angeles, ca, usa', 'department educational psychology, university of utah, salt lake city, ut, usa', 'department of psychiatry and behavioral sciences, university of washington, seattle, wa, usa', 'sail.usc.edu,']
huang16d_interspeech	['department of computer science and information engineering,', 'national cheng kung university, tainan, taiwan', 'department of psychiatry, chi mei medical center, tainan, taiwan']
masmoudi16_interspeech	['lium, university of maine, france', 'anlp research group, miracl lab., university of sfax, tunisia']
saychum16_interspeech	['national electronics and computer technology center,', 'national science and technology development agency,', 'pathumthani, thailand']
jaumardhakoun16_interspeech	['denby 3*', 'universite pierre et marie curie, paris, france', 'institut langevin, espci paristech, psl research university, paris, france', 'tianjin university, tianjin, china', '*corresponding author']
li16d_interspeech	['tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'graduate school at shenzhen, tsinghua university, shenzhen 518055, china', 'tsinghua national laboratory for information science and technology (tnlist),', 'department of computer science and technology, tsinghua university, beijing 100084, china', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china', 'beijing samsung telecom r&d center, beijing 100081, china']
li16e_interspeech	['tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'graduate school at shenzhen, tsinghua university, shenzhen 518055, china', 'tsinghua national laboratory for information science and technology (tnlist),', 'department of computer science and technology, tsinghua university, beijing 100084, china', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china', 'beijing samsung telecom r&d center, beijing 100081, china']
taylor16_interspeech	['university of east anglia, norwich, uk', 'disney research, pittsburgh, usa']
nakashika16_interspeech	['university of electro-communications', 'graduate school of information systems']
toutios16_interspeech	['signal analysis & interpretation laboratory (sail), university of southern california, usa']
xie16c_interspeech	['key laboratory of human-machine intelligence-synergy systems,', 'shenzhen institutes of advanced technology, chinese academy of sciences, china', 'cambridge university engineering dept, trumpington st., cambridge, cb2 1pz u.k.', 'the chinese university of hong kong, hong kong, china']
liu16g_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, hefei, p.r.china']
liberatore16_interspeech	['department of computer science and engineering, texas a&m university, united states']
guennec16_interspeech	['irisa - university of rennes 1 - lannion, france']
moungsri16_interspeech	['interdisciplinary graduate school of science and engineering, tokyo institute of technology', 'school of engineering, tokyo institute of technology']
ni16_interspeech	['advanced speech technology laboratory, astrec,', 'national institute of information and communications technology, japan']
yu16b_interspeech	"['shaanxi provincial key laboratory of speech and image information processing,', ""school of computer science, northwestern polytechnical university, xi'an, china"", 'school of computer engineering, nanyang technological university, singapore', 'institute for infocomm research, a*star, singapore']"
goldman16_interspeech	['university of geneva, switzerland', 'idiap research institute, martigny, switzerland', 'university of edinburgh, uk', 'eth zurich, switzerland']
ylmaz16b_interspeech	['cls/clst, radboud university, nijmegen, netherlands', 'fryske akademy, leeuwarden, netherlands', 'omrop fryslˆan, leeuwarden, netherlands']
kathol16_interspeech	['sri international, menlo park, ca, usa']
chen16g_interspeech	['institute for infocomm research, singapore', 'national university of singapore']
richey16_interspeech	['sri international speech technology and research (star) laboratory, united states', 'sri international center for technology in learning (ctl), united states', 'sri.com']
ramakrishna16_interspeech	['signal analysis and interpretation lab, university of southern california, los angeles, ca, usa', 'department of communication sciences and disorders, emerson college, boston, ma, usa']
matousek16_interspeech	['department of cybernetics', 'new technologies for the information society (ntis)', 'faculty of applied sciences, university of west bohemia, czech rep.']
corralesastorgano16_interspeech	['department of computer science, university of valladolid, spain', 'department of spanish philology, universitat autonoma de barcelona, spain', 'department of psychology, university of valladolid, spain']
kelly16_interspeech	['research and development, oxford wave research ltd., oxford, united kingdom.', 'center for robust speech systems (crss), university of texas at dallas, u.s.a.', 'voxalys ab, gothenburg, sweden.']
james16_interspeech	['computational linguistics & phonetics, saarland university, germany', 'dfki language technology lab, saarbrucken, germany', 'saarbrucken graduate school of computer science, germany', 'inria rhone-alpes, grenoble, france']
marin16_interspeech	['microsoft corp., redmond, washington, u.s.a.']
delcroix16_interspeech	['ntt communication science laboratories, ntt corporation,', '-4, hikaridai, seika-cho (keihanna science city), soraku-gun, kyoto 619-0237 japan']
lim16_interspeech	"['institute for infocomm research, singapore', ""nanyang girls' high school, singapore""]"
nagamine16b_interspeech	['department of electrical engineering, columbia university, new york, usa']
suzuki16_interspeech	['ibm watson multimodal, tokyo', '-8510, japan', 'ibm watson multimodal, yorktown heights, ny 10598']
samarakoon16_interspeech	['national university of singapore']
fainberg16_interspeech	['centre for speech technology research, university of edinburgh, edinburgh, eh8 9ab, uk', 'quorate technology ltd, edinburgh, eh8 9ag, uk']
metze16_interspeech	['language technologies institute, carnegie mellon university; u.s.a.', 'cognitive and information sciences, university of california, merced; u.s.a.', 'center for language sciences, university of rochester; u.s.a., and', 'psychology & neuroscience department, duke university; u.s.a.']
green16_interspeech	['university of sheffield, united kingdom,', 'toronto rehabilitation institute, canada,', 'university of toronto, canada,', 'university of west indies, jamaica,', 'aias onlus bologna, italy', 'university of bologna, italy']
hain16_interspeech	['speech and hearing group, department of computer science, university of sheffield, uk']
plummer16_interspeech	['dept. of computer science and engineering, the ohio state university', 'dept. of linguistics, the ohio state university']
sprouse16_interspeech	['uc berkeley']
bates16_interspeech	
toda16_interspeech	['information technology center, nagoya university, japan', 'university of science and technology of china, china', 'the university of tokyo, japan', 'national institute of informatics, japan', 'the centre for speech technology research, the university of edinburgh, uk']
wester16_interspeech	['the centre for speech technology research, the university of edinburgh, uk', 'national institute of informatics, japan']
chen16h_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, hefei, p.r.china', 'iflytek research, hefei, p.r. china']
mohammadi16_interspeech	['center for spoken language understanding, oregon health & science university', 'portland, or, usa']
wu16c_interspeech	['institute of information science, academia sinica, taipei, taiwan', 'research center for information technology innovation, academia sinica, taipei, taiwan']
villavicencio16_interspeech	['national institute of informatics (nii), tokyo, japan.', 'universitat pompeu fabra (upf), barcelona, spain.', 'the centre for speech technology research (cstr), edinburgh, united kingdom.']
erro16_interspeech	['aholab, university of the basque country, bilbao, spain', 'ikerbasque, basque foundation for science, bilbao, spain']
kobayashi16_interspeech	['nara institute of science and technology (naist), japan', 'information technology center, nagoya university, japan']
landerportnoy16_interspeech	['department of linguistics', 'university of southern california, usa']
gibbs16_interspeech	['department of communication science and disorders', 'university of south carolina']
xu16b_interspeech	['communication sciences and disorders, ohio university, usa']
liu16h_interspeech	['department of biology, southern university of science and technology, shenzhen, china', 'division of speech and hearing sciences, the university of hong kong, hong kong', 'department of electrical and electronic engineering, southern university of science and', 'technology, shenzhen, china']
chen16i_interspeech	['department of electrical and electronic engineering, southern university of science and', 'technology, shenzhen, china', 'department of communication sciences and disorders, university of south carolina, usa']
hodoshima16_interspeech	['department of information media technology, tokai university, japan']
sahidullah16_interspeech	['speech and image processing unit, school of computing, university of eastern finland, finland', 'dept. of digital security, eurecom, france', 'signal and information processing, dept. of electronic systems, aalborg university, denmark']
korshunov16_interspeech	['biometrics group, idiap research institute,', 'martigny, switzerland']
sriskandaraja16_interspeech	['school of electrical engineering and telecommunications, unsw, australia', 'atp research laboratory, national ict australia (nicta), australia']
tian16_interspeech	['school of computer engineering, nanyang technological university (ntu),singapore', 'joint ntu-ubc research center of excellence in active living for the elderly, ntu, singapore', 'the center for speech technology research, university of edinburgh, united kingdom', 'temasek laboratories, ntu, singapore', 'human language technology department, institute for infocomm research, singapore']
sahidullah16b_interspeech	['speech and image processing unit, school of computing, university of eastern finland, finland', 'signal and information processing, department of electronic systems, aalborg university, denmark', 'aplcomp oy, helsinki, finland']
meng16b_interspeech	['school of electrical and computer engnineering, georgia institute of technology', '5th street nw, atlanta, ga 30308, usa']
fischer16_interspeech	['*international audio laboratories erlangen, friedrich-alexander-universitat (fau)', '†fraunhofer iis, erlangen, germany']
liu16i_interspeech	['key laboratory of machine perception (ministry of education),', 'shenzhen graduate school, peking university, china']
blass16_interspeech	['†signal processing and speech communication lab, graz university of technology', '‡school of engineering and computer science, victoria university of wellington, new zealand']
drude16_interspeech	['department of communications engineering – university of paderborn', 'school of computer science – carnegie mellon university']
zeiler16_interspeech	['cognitive signal processing group, ruhr-university bochum, germany', 'international computer science institute (icsi), berkeley']
spille16_interspeech	['medizinische physik and cluster of excellence hearing4all, carl von ossietzky universitat,', 'oldenburg, germany', 'center for language and speech processing, johns hopkins university, baltimore, md, usa']
gowda16_interspeech	['dept. of signal processing and acoustics, aalto university, finland']
lim16b_interspeech	['ming hsieh department of electrical engineering, university of southern california,', 'los angeles, california, usa']
blaauw16_interspeech	['music technology group, universitat pompeu fabra, barcelona, spain']
seelamantula16_interspeech	['department of electrical engineering', 'indian institute of science', 'bangalore - 560 012, india']
birkholz16_interspeech	['institute of acoustics and speech communication, technische universitat dresden, germany', 'linguwerk gmbh, dresden, germany']
zhang16d_interspeech	['national engineering laboratory for speech and language information processing', 'university of science and technology of china, hefei, anhui, p r. china']
morise16_interspeech	['interdisciplinary graduate school, university of yamanashi, japan', 'faculty of engineering, wakayama university, japan']
rengaswamy16_interspeech	['indian institute of technology kharagpur, westbengal, india.']
saeidi16_interspeech	['department of signal processing and acoustics', 'school of electrical engineering, aalto university, finland']
singer16_interspeech	"['massachusetts institute of technology', 'lincoln laboratory', 'rensselaer polytechnic institute', 'abstract*', 'methods for performing channel and session compensation in', 'conjunction with subspace techniques have been a focus of', 'considerable study recently and have led to significant gains in', 'speaker recognition performance. while developers have', 'typically exploited the vast archive of speaker labeled data', 'available from earlier nist evaluations to train the within-', 'class and across-class covariance matrices required by these', 'techniques, little attention has been paid to the characteristics', 'of the data required to perform the training efficiently. this', 'paper focuses on within-class covariance normalization', '(wccn) and shows that a reduction in training data', 'requirements can be achieved by proper data selection. in', 'particular, it is shown that the key variables are the total', 'amount of data and the degree of handset variability, with total', 'calls per handset playing a smaller role. the study offers', 'insight into efficient wccn training data collection in real', 'world applications.', 'index terms: channel compensation, i-vectors, within-class', 'covariance, hyperparameter training', '. introduction', 'the', 'recent', 'development', 'of', 'low', 'dimensional', 'vector', 'representations of speech utterances has led to considerable', 'improvement in the performance of speaker recognition', ""systems submitted to nist's periodic speaker recognition"", 'evaluations. in particular, the i-vector method, which models', 'the speech utterance in a total variability subspace, has', 'emerged as the predominant approach [1]. of equal', 'importance is the robustness of the recognizer to channel and', 'session variability, an area that has a long history of', 'development. classical feature domain techniques that have', 'become standard components of many feature extraction front-', 'ends include cepstral mean subtraction, rasta, feature', 'normalization, feature mapping, and feature warping [2-6].', 'with the introduction of i-vectors and their low dimensional', 'property, advanced techniques that model the channel/session', 'subspace of utterances, such as nuisance attribute projection', '(nap), within-class covariance normalization (wccn), linear', 'discriminant analysis (lda), probabilistic linear discriminant', 'analysis (plda), and length normalization [7-10] have given', 'researchers effective tools for performing', 'channel and', 'intersession compensation. these latter methods, which', '*this work was sponsored by the department of defense under air force', 'contract fa8721-05-c-0002. opinions, interpretations, conclusions, and', 'recommendations are those of the authors and are not necessarily endorsed by', 'the united states government', 'require the estimation of a within-class and, in some cases,', 'between-class covariance matrices, rely on the availability of', 'multiple utterances from a large population of speakers.', 'fortunately, participants in nist evaluations have access to a', 'repository of legacy data from earlier tests that contains large', 'quantities of labeled speaker data, including numerous', 'instances of utterances recorded by a single speaker using the', 'same or different phone numbers. this resource allows', 'participants to evaluate compensation techniques and assess', 'their effectiveness simply by using all the available data or a', 'subset obtained during the development cycle. the system is', 'thus tuned for optimum performance, and in subsequent', 'evaluations more legacy data becomes available and the', 'process is repeated.', 'although this procedure has been effective, it has two', 'drawbacks. first, little if any understanding is gained as to the', 'required characteristics of the compensation training data, and', 'second, the process will not necessarily be sustainable for real', 'world applications where acquisition of such training labeled', 'data may be expensive. to our knowledge, little if any', 'attention has been paid to the problem of the efficient', 'collection and selection of compensation data, and we have', 'thus designed a series of experiments to gain insight into this', 'issue. results indicate that the key variables are the total', 'amount of data and the degree of handset variability, with total', 'calls per handset playing a smaller role.', 'the remainder of the paper is organized as follows:', 'section 2 provides a description of the speaker recognition', 'system, the corpus used, and the experiment design. section 3', 'describes', 'a series of experiments designed to reveal', 'underlying desirable properties for a compensation training', 'corpus. section 4 details results of applying the guidelines to', 'the development data and to a held-out set, and section 5', 'presents a summary of the results and suggestions for future', 'work.', '. system and data', '.1. recognizer', 'the system architecture used in this study consisted of an i-', 'vector', 'generator', 'followed', 'by', 'within-class', 'covariance', 'normalization (wccn) and cosine scoring. the decision to', 'focus exclusively on wccn rather than methods requiring', 'both within-class and across-class normalization (e.g., lda,', 'plda) was motivated by the desire to avoid the complexity of', 'coupling effects when using both within-class and across-class', 'matrices. in addition, our studies and those of others have', 'shown that wccn alone produces a substantial performance', 'gain, albeit not as great as the gains achieved by using both', 'copyright © 2016 isca', 'interspeech 2016', 'september 8–12', ', san francisco, usa', 'http://dx.doi.org/10.21437/interspeech.2016-1282']"
ferras16_interspeech	['idiap research institute, ch-1920 martigny, switzerland']
lei16_interspeech	['school of computer information engineering, jiangxi normal university, nanchang, china']
soni16_interspeech	['dhirubhai ambani institute of information and communication technology, india']
mclaren16c_interspeech	['speech technology and research laboratory, sri international, california, usa', 'departamento de computacion, fcen, universidad de buenos aires and conicet, argentina']
kheder16b_interspeech	['lia, university of avignon, france']
kanagasundaram16_interspeech	['speech and audio research laboratory', 'queensland university of technology, brisbane, australia']
thomsen16_interspeech	['department of electronic systems, aalborg university, denmark']
yu16c_interspeech	['center for robust speech systems (crss)', 'the university of texas at dallas, richardson, tx, u.s.a.']
hong16_interspeech	['school of information science and technology, xiamen university, china', 'key lab of underwater acoustic communication and marine information technology of moe,', 'xiamen university, china']
ma16b_interspeech	['school of electrical engineering and telecommunications, unsw australia', 'atp research laboratory, national ict australia (nicta), australia', 'institute for infocomm research, a*star, singapore']
zhang16e_interspeech	"['center of intelligent acoustics and immersive communications,', ""school of marine science and technology, northwestern polytechnical university, xi'an, china"", 'department of computer science and engineering, the ohio state university, columbus, oh, usa']"
tian16b_interspeech	['national laboratory for information science and technology, department of electronic engineering,', 'tsinghua university, beijing, china', 'microsoft research asia, beijing, china']
kanda16b_interspeech	['national institute of information and communications technology, japan']
asaei16_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne (epfl), switzerland', 'university of fribourg, switzerland']
tucker16_interspeech	['google brain, mountain view, ca, usa', 'lab126, sunnyvale, ca, usa', 'amazon.com, cambridge, ma, usa']
martinez16_interspeech	
he16b_interspeech	['eecs & rle, mit, cambridge, ma 02139, usa', 'texas instruments, santa clara, ca', ', usa']
price16_interspeech	['computer science and artificial intelligence laboratory', 'microsystems technology laboratory', 'mit, cambridge, ma, usa']
yang16c_interspeech	['department of engineering, university of cambridge, cambridge, uk']
tang16b_interspeech	['toyota technological institute at chicago']
xu16c_interspeech	['department of computer science and engineering,', 'the ohio state university,', 'columbus, oh 43220']
hartmann16_interspeech	['raytheon bbn technologies, cambridge, ma, usa']
obara16_interspeech	
chen16j_interspeech	['key lab. of shanghai education commission for intelligent interaction and cognitive engineering', 'department of computer science and engineering, shanghai jiao tong university, shanghai, china', 'aispeech ltd.']
sahu16_interspeech	['institute for systems research, department of electrical and computer engineering,', 'university of maryland, college park']
ariasvergara16_interspeech	['faculty of engineering. universidad de antioquia udea, calle 70 no. 52-21, medellin, colombia', 'pattern recognition lab, friedrich-alexander-universitat erlangen-nurnberg, germany']
weiner16_interspeech	['cognitive systems lab, university of bremen, germany']
alghowinem16_interspeech	
zhou16_interspeech	['department of computer science, university of toronto;', 'toronto rehabilitation institute, university health network;']
pokorny16_interspeech	['research unit idn – interdisciplinary developmental neuroscience, institute of physiology,', 'center for physiological medicine, medical university of graz, austria', 'machine intelligence & signal processing group, technische universitat munchen, germany', 'brain, ears & eyes – pattern recognition initiative (bee-pri), biotechmed-graz, austria', 'centre of neurodevelopmental disorders (kind), karolinska institutet, stockholm, sweden', 'chair of complex & intelligent systems, university of passau, germany', 'machine learning group, department of computing, imperial college london, uk']
pettorino16_interspeech	"[""university of naples l'orientale, italy"", 'padua university, italy']"
anguera16_interspeech	['elsa corp.']
guo16_interspeech	['remeeting, inc.']
chan16b_interspeech	['human language technology department, institute for infocomm research, a*star, singapore', 'school of electrical and electronic engineering, nanyang technological university, singapore']
malfrere16_interspeech	['acapela group', ' boulevard dolez', ' mons, belgium']
fernald16_interspeech	['stanford university, usa']
sainath16b_interspeech	['google, inc., new york, ny 10011']
li16f_interspeech	['google inc.']
erdogan16_interspeech	['sabanci university, istanbul, turkey', 'merl, cambridge, ma, usa', 'brooklyn college, cuny, new york, ny, usa']
guerrero16_interspeech	['university of trento, trento, italy', 'fondazione bruno kessler, trento, italy']
mandel16b_interspeech	['brooklyn college, cuny, department of computer and information science', 'university of sheffield, department of computer science']
peddinti16_interspeech	['center for language and speech processing &', 'human language technology center of excellence', 'johns hopkins university, baltimore, md 21218, usa']
schuller16_interspeech	['department of computing, imperial college london, uk', 'chair of complex & intelligent systems, university of passau, germany', 'pattern recognition lab, fau erlangen-nuremberg, germany', 'department of computer science, columbia university, new york, usa', 'center for the management of information, university of arizona, tucson, usa', 'department of music, university of liverpool, uk', 'educational testing service, usa']
levitan16b_interspeech	['department of computer science, columbia university, usa', 'department of computer science, cuny graduate center, usa', 'department of computer and information science, brooklyn college (cuny), usa', 'department of computer science, queens college (cuny), usa']
amiriparian16_interspeech	['chair of complex and intelligent systems, university of passau, germany', 'machine intelligence & signal processing group, technische universitat munchen, germany', 'machine learning group, imperial college london, u.k.']
montacie16_interspeech	['stih laboratory, paris sorbonne university', ' rue serpente', ', paris, france', 'paris descartes university', ' rue des saints-peres', ', paris, france']
booth16_interspeech	['signal analysis & interpretation laboratory (sail)', 'ming hsieh department of electrical engineering, viterbi school of engineering', 'university of southern california, los angeles, ca, usa', 'http://sail.usc.edu']
gosztolya16b_interspeech	['institute of informatics, university of szeged, hungary', 'mta-szte research group on artificial intelligence, szeged, hungary', 'department of telecommunications and media informatics,', 'budapest university of technology and economics, budapest, hungary']
lee16c_interspeech	['department of electrical engineering, national taiwan university, taiwan', 'institute of information science, academia sinica, taiwan', 'research center for information technology innovation, academia sinica, taiwan', 'department of electrical engineering, national tsing hua university, taiwan']
herms16_interspeech	['chair media informatics, technische universitat chemnitz, germany']
zhang16f_interspeech	"['department of computing, imperial college london, london, uk', 'nuance communications, ulm, germany', ""northwestern polytechnical university, xi'an, p r. china""]"
kaya16_interspeech	['department of computer engineering, namik kemal university, c orlu, tekirdag, turkey', 'st. petersburg institute for informatics and automation of russian academy of sciences, russia']
barlier16_interspeech	['nadia team, orange labs', 'univ. lille, cnrs, centrale lille, inria, umr 9189 cristal - lille, france', 'institut universitaire de france']
lejeune16_interspeech	['normandie univ, unicaen, ensicaen, cnrs, greyc', ' caen, france']
sun16c_interspeech	['key lab. of shanghai education commission for intelligent interaction and cognitive engineering', 'speechlab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china']
fotedar16_interspeech	['department of electrical engg., indian institute of science (iisc), bangalore 560012, karnataka, india', 'school of electrical engineering,', 'royal institute of technology (kth), stockholm, sweden']
eecke16_interspeech	['sony computer science laboratory, paris', 'institute for logic, language and computation, amsterdam']
beaver16_interspeech	['nextit corporation, spokane valley, wa usa']
barnaud16_interspeech	['univ. grenoble alpes, gipsa-lab, f-38000 grenoble, france', 'cnrs, gipsa-lab, f-38000 grenoble, france', 'univ. grenoble alpes, lpnc, f-38000 grenoble, france', 'cnrs, lpnc, f-38000 grenoble, france', 'sorbonne universites - upmc - isir, paris, france']
wolters16_interspeech	['school of informatics, university of edinburgh', 'nlp cl lab, department of computer science, kaist', 'human cognitive neuroscience, university of edinburgh']
katz16_interspeech	['the university of texas at dallas', 'plano east senior high school']
caudrelier16_interspeech	['univ. grenoble alpes, gipsa-lab, f-38000 grenoble, france', 'cnrs, gipsa-lab, f-38000 grenoble, france']
schweitzer16b_interspeech	['institute for natural language processing', 'university of stuttgart, germany']
tuomainen16_interspeech	['speech hearing and phonetic sciences, ucl, uk']
olcoz16_interspeech	['vivolab, aragon institute for engineering research (i3a), universidad de zaragoza, spain', 'speech and hearing group, department of computer science, university of sheffield, uk']
doulaty16_interspeech	['speech and hearing group (spandh), department of computer science, university of sheffield']
chao16_interspeech	['carnegie mellon university', 'electrical and computer engineering', 'language technologies institute']
aides16_interspeech	['ibm research - haifa, israel', 'dept of electrical engineering,technion - israel institute of technology, haifa, israel']
tao16b_interspeech	['multimodal signal processing (msp) laboratory - crss, department of electrical engineering', 'the university of texas at dallas, richardson tx 75080, usa']
gergen16_interspeech	['cognitive signal processing group, institute of communication acoustics, ruhr-university bochum', 'international computer science institute, berkeley', 'department of electrical and computer engineering, bucknell university']
kruspe16_interspeech	['fraunhofer idmt, ilmenau, germany']
yuan16b_interspeech	['linguistic data consortium, university of pennsylvania']
