paper_id	affiliations
jannet17_interspeech	['limsi, cnrs, universite paris-saclay, f-91405 orsay, france', 'lne, f-78190 trappes, france', 'lpp–cnrs umr 7018, universite sorbonne nouvelle']
dinarelli17_interspeech	['lattice, cnrs, ens paris, universite sorbonne nouvelle - paris 3', 'psl research university, uspc (universite sorbonne paris cite)', 'insa rennes, france', 'inria/irisa, rennes, france']
meng17_interspeech	['school of electrical and computer engnineering, georgia institute of technology', '5th street nw, atlanta, ga 30308, usa']
liu17b_interspeech	['center for language and speech processing, the johns hopkins university, usa', 'human language technology center of excellence, the johns hopkins university, usa']
liu17c_interspeech	['electrical and computer engineering, carnegie mellon university', 'language technologies institute, carnegie mellon university']
cuayahuitl17_interspeech	['university of lincoln, school of computer science, lincoln, united kingdom', 'samsung electronics ltd., artificial intelligence team, seoul, south korea']
bayer17_interspeech	['signals and interactive systems lab - university of trento, italy']
akhtiamov17_interspeech	['ulm university, germany', 'itmo university, russia', 'spiiras, st. petersburg, russia']
ramanarayanan17c_interspeech	['educational testing service r&d', '†90 new montgomery street, #1500, san francisco, ca', '‡660 rosedale rd., princeton, nj']
kraljevski17_interspeech	['voice inter connect gmbh, dresden, germany']
milde17_interspeech	['fraunhofer institute iais, sankt augustin, germany']
zhang17h_interspeech	['center for language and speech processing', 'human language technology center of excellence', 'the johns hopkins university, baltimore, md 21218, usa']
shinozaki17_interspeech	['tokyo institute of technology, japan', 'mitsubishi electric research laboratories, usa', 'the institute of statistical mathematics, japan', 'carnegie mellon university, usa']
smit17_interspeech	['department of signal processing and acoustics, aalto university, finland']
bruguier17_interspeech	['google inc, usa']
naaman17_interspeech	['department of computer science, bar-ilan university, ramat-gan, israel']
gelly17_interspeech	['limsi, cnrs, univ. paris-sud, universite paris-saclay', ' orsay, france']
jin17_interspeech	['national engineering laboratory of speech and language information processing', 'university of science and technology of china, hefei, china', 'school of computing, university of kent, medway, uk']
zhang17i_interspeech	['center for robust speech systems (crss), erik jonsson school of engineering', 'university of texas at dallas, richardson, texas, u.s.a.']
irtza17_interspeech	['school of electrical engineering and telecommunications, unsw australia', 'data61, csiro, sydney, australia', 'national university of singapore, singapore']
qian17c_interspeech	
khurana17_interspeech	['qatar computing research institute, hbku, doha, qatar', 'mit computer science and artificial intelligence laboratory (csail), cambridge, ma, usa']
alluri17b_interspeech	['speech processing laboratory, kcis', 'international institute of information technology, hyderabad, india']
sailor17_interspeech	['speech research lab, dhirubhai ambani institute of information and communication technology', '(da-iict), gandhinagar-382007, gujarat, india']
suthokumar17_interspeech	['school of electrical engineering and telecommunications, unsw australia', 'data61, csiro, sydney, australia']
sarkar17_interspeech	['department of electronic systems, aalborg university, denmark', 'speech and image processing unit, school of computing, university of eastern finland, finland']
nagrani17_interspeech	['visual geometry group, department of engineering science,', 'university of oxford, uk']
jones17b_interspeech	['linguistic data consortium, university of pennsylvania, usa']
weiss17_interspeech	['google brain', 'nvidia']
kano17_interspeech	['graduate school of information science, nara institute of science and technology, japan']
ruiz17_interspeech	['fondazione bruno kessler, italy', 'interactions, llc, usa']
do17b_interspeech	['graduate school of information science', 'nara institute of science and technology, japan']
cho17_interspeech	['institute for anthropomatics and robotics', 'karlsruhe institute of technology, germany']
drude17_interspeech	['paderborn university, department of communications engineering, paderborn, germany']
zmolikova17_interspeech	['ntt communication science laboratories, ntt corporation, kyoto, japan']
pfeifenberger17_interspeech	['signal processing and speech communication laboratory', 'graz university of technology, graz, austria', 'ognios gmbh salzburg, austria']
wood17b_interspeech	['necotis, gegi, universite de sherbrooke, canada']
ji17b_interspeech	['computer and telecomm. eng. division', 'yonsei university, wonju, korea']
zhang17j_interspeech	['university of illinois, urbana-champaign, il, usa', 'microsoft research, redmond, wa, usa']
liu17d_interspeech	
ylmaz17c_interspeech	['cls/clst, radboud university, nijmegen, netherlands']
smith17_interspeech	['data61, csiro, hobart, australia', 'university of sydney, sydney, australia', 'acoustics research centre, university of salford, manchester, u.k.', 'health and biosecurity, csiro, sydney, australia', 'murdoch childrens research institute, melbourne, australia']
joy17b_interspeech	['indian institute of technology-madras, india']
simantiraki17_interspeech	['language and speech laboratory, universidad del pais vasco, vitoria, spain', 'gnosis data analysis pc, heraklion, greece', 'le2i laboratory, university of burgundy, le creusot, france', 'technological educational institute of greece and forth, heraklion, greece']
sadeghian17_interspeech	['department of analytics, harrisburg university of science and technology, pennsylvania, usa', 'institute for multigenerational studies, binghamton university, new york, usa', 'department of electrical and computer engineering, watson school, binghamton university,', 'new york, usa']
biadsy17_interspeech	['google, inc., usa']
deena17_interspeech	['speech and hearing research group, the university of sheffield, uk', 'natural language processing research group, the university of sheffield, uk']
singh17_interspeech	['spoken language systems (lsv)', 'saarbrucken graduate school of computer science, saarland informatics campus', 'saarland university, saarbrucken, germany']
chelba17_interspeech	['google, inc., mountain view', 'google, inc., new york city']
kumar17c_interspeech	['signal analysis and interpretation lab, university of southern california, los angeles, ca', 'gould school of law, university of southern california, los angeles, ca']
zhu17_interspeech	['microsoft', ' 110th ave ne, bellevue, wa, united states']
dimitriadis17_interspeech	['ibm', 'yorktown heights, usa', 'prague, czech republic']
seshadri17_interspeech	['department of signal processing and acoustics, aalto university, finland.', 'department of mathematics and statistics, university of helsinki, finland.']
proenca17b_interspeech	
yoon17_interspeech	['educational testing service,', 'rosedale road, princeton, nj, usa', 'syoon, clee001, ichoi001,']
li17k_interspeech	['school of electrical and computer engineering, georgia institute of technology, atlanta, usa', 'institute for infocomm research, singapore', 'department of telematics, kore university of enna, enna, italy']
tsujimura17_interspeech	['department of computer science and engineering, toyohashi university of technology, japan', 'department of computer science, chubu university, japan']
kim17g_interspeech	['speech disorders & technology lab, department of bioengineering', 'callier center for communication disorders, university of texas at dallas, united states', 'department of otolaryngology-head and neck surgery, university of texas southwestern medical', 'center, united states']
knill17_interspeech	['alta institute / engineering department', 'cambridge university, uk']
yi17_interspeech	['national laboratory of pattern recognition, institute of automation, chinese academy of', 'sciences, beijing, china', 'school of computer and control engineering, university of chinese academy of sciences, beijing,', 'china', 'cas center for excellence in brain science and intelligence technology, institute of automation,', 'chinese academy of sciences, beijing, china']
pusateri17_interspeech	['apple inc., usa', 'charles university, czech republic']
chen17k_interspeech	['beckman institute, university of illinois at urbana-champaign, usa', 'institute for infocomm research, a*star, singapore']
gale17_interspeech	['the university of adelaide, australia', 'microsoft, usa']
kaushik17_interspeech	['center for robust speech systems (crss), eric jonsson school of engineering,', 'the university of texas at dallas (utd), richardson, texas, u.s.a.']
mclaren17_interspeech	['speech technology and research (star) laboratory, sri international, menlo park, usa', 'instituto de investigacion en ciencias de la computacion (icc), conicet-uba, argentina.']
fernando17_interspeech	['school of electrical engineering and telecommunications, unsw australia', 'data61, csiro, sydney, australia']
shen17b_interspeech	['institute of information and communications technology, japan']
miguel17_interspeech	['vivolab, aragon institute for engineering research (i3a), university of zaragoza, spain']
yun17_interspeech	['qualcomm research†,', 'nonhyun-dong, gangnam-gu, seoul', '-820, korea']
vinals17_interspeech	['vivolab, aragon institute for engineering research (i3a), university of zaragoza, spain', 'center for language and speech processing, johns hopkins university, baltimore, md, usa']
india17_interspeech	['talp research center, universitat politecnica de catalunya, spain']
gresse17_interspeech	['lia - university of avignon (france)']
ajili17_interspeech	"['university of avignon, lia-ceri, avignon, france', 'university of grenoble, lig , grenoble, france', ""laboratoire nationale de metrologie et d'essai, lne, paris""]"
solewicz17_interspeech	['national police, israel', 'bundeskriminalamt, germany', 'netherlands forensic institute, netherlands']
liu17e_interspeech	['alibaba group (u.s.) inc.', '*university of missouri, u.s.']
kumar17d_interspeech	['indian institute of technology guwahati, guwahati-781039, india.', 'indian institute of science, bangalore-560012, india.', 'indian institute of technology hyderabad, sangareddy-502285, india.']
misra17_interspeech	['center for robust speech systems (crss)', 'erik jonsson school of engineering & computer science', 'the university of texas at dallas (utd), richardson, texas, usa']
shon17b_interspeech	['school of electrical engineering, korea university, south korea', 'dept. of visual information processing, korea university, south korea']
settle17_interspeech	['tti-chicago, usa', 'johns hopkins university, usa']
kaneko17b_interspeech	['iwate prefectural university, japan', 'university of tsukuba, japan', 'national institute of advanced industrial science and technology, japan']
khokhlov17_interspeech	['stc-innovations ltd, saint-petersburg, russia', 'lium, university of le mans, france', 'itmo university, saint-petersburg, russia']
chen17l_interspeech	['national taiwan normal university, taiwan', 'academia sinica, taiwan']
tasaki17_interspeech	['department of computer science and engineering', 'toyohashi university of technology']
lu17b_interspeech	['college of electrical engineering and computer science, national taiwan university, taiwan']
tsuchiya17_interspeech	['department of computer science and engineering, toyohashi university of technology, japan']
lopezotero17_interspeech	['atlanttic research center, multimedia technologies group, university of vigo, spain']
kumar17e_interspeech	['amazon inc, usa', 'university of illinois at urbana-champaign, usa']
tsunoo17_interspeech	['the university of edinburgh, united kingdom', 'sony corporation, japan']
bouchekif17_interspeech	
bang17_interspeech	['chungbuk national university, south korea', 'electronics and telecommunications research institute, south korea']
svec17_interspeech	['ntis, university of west bohemia, czechia', 'department of cybernetics, university of west bohemia, czechia', 'center for language and speech processing, johns hopkins university, usa']
gallardo17c_interspeech	['quality and usability lab, telekom innovation laboratories, tu berlin, germany', 'tno, the hague, netherlands']
botinhao17_interspeech	['the centre for speech technology research, university of edinburgh, uk', 'national institute of informatics, japan', 'sokendai university, japan']
yamamoto17_interspeech	['faculty of systems engineering, wakayama university, japan', 'ntt communication science laboratories, japan']
chen17m_interspeech	['institute of information and engineering, cas, beijing, china', 'key laboratory of noise and vibration research, institute of acoustic, cas, beijing, china', 'school of cyber security, university of chinese academy of sciences, beijing, china']
ward17b_interspeech	['acoustics research centre, university of salford, manchester, u.k.']
andersen17_interspeech	['dept. of electronic systems, aalborg university', ' aalborg oest, denmark', 'oticon a/s', ' smoerum, denmark']
spille17_interspeech	['medizinische physik and cluster of excellence hearing4all,', 'carl von ossietzky universitat, oldenburg', ', germany']
sugai17_interspeech	['kindai university, japan']
ying17_interspeech	['marcs institute, western sydney university, australia', 'department of linguistics, yale university, usa', 'institute of language, brain & behaviour, university of canterbury, new zealand', 'department of linguistics, macquarie university, australia', 'haskins laboratories, usa']
klingler17_interspeech	['acoustics research institute, austrian academy of sciences, austria', 'department of german studies, university of salzburg, austria']
issa17_interspeech	['university of leeds, uk']
brandt17_interspeech	['universitat des saarlandes, saarbrucken, germany']
boril17_interspeech	['institute of phonetics, charles university, prague, czech republic']
tabain17_interspeech	"['department of languages and linguistics, la trobe university, melbourne, australia', 'department of medicine, monash university, melbourne, australia', ""murdoch children's research institute, melbourne, australia""]"
gobl17_interspeech	['phonetics and speech laboratory, school of linguistic, speech and communication sciences', 'trinity college dublin, ireland']
benus17_interspeech	['constantine the philosopher university in nitra, slovakia, ii sas, bratislava, slovakia', 'university of helsinki, finland']
jochim17b_interspeech	['institute of phonetics and speech processing, ludwig-maximilians-universitat munchen, germany']
nellore17_interspeech	['speech processing laboratory,', 'international institute of information technology, hyderabad, india']
ding17_interspeech	['institute of cross-linguistic processing and cognition, school of foreign languages,', 'shanghai jiao tong university, china', 'department of chinese and bilingual studies, the hong kong polytechnic university, hong kong']
schatz17_interspeech	"['laboratoire de sciences cognitives et psycholinguistique (ens, ehess, cnrs),', ""departement d'etudes cognitives de l'ecole normale superieure, psl research university, france"", ""sierra project-team (ens, inria, cnrs), laboratoire d'informatique de l'ecole normale"", 'superieure, psl research university, france', 'department of linguistics, university of hawai‘i at manoa, usa']"
lin17b_interspeech	['singapore university of technology and design, singapore', 'chinese university of hong kong, hong kong']
phan17_interspeech	['and alfred mertins⋆', '⋆institute for signal processing, university of lubeck', '†graduate school for computing in medicine and life sciences, university of lubeck']
sandsten17_interspeech	['mathematical statistics, centre for mathematical sciences, lund university, sweden', 'department of biomedical engineering, lund university, sweden,']
matousek17_interspeech	['department of cybernetics', ' new technology for the information society (ntis)', 'faculty of applied sciences, university of west bohemia, pilsen, czech rep.']
qi17_interspeech	['national laboratory of pattern recognition, institute of automation, chinese academy of', 'sciences, china', 'cas center for excellence in brain science and intelligence technology, institute of automation,', 'chinese academy of sciences, china', 'school of computer and control engineering, university of chinese academy of sciences, china']
jesus17_interspeech	['school of health sciences (essua) and institute of electronics and informatics engineering of', 'aveiro (ieeta), university of aveiro, portugal', 'department of communication and art (deca), university of aveiro, portugal', 'department of mathematics (dmat) and centre of research and development in mathematics and', 'applications (cidma), university of aveiro, portugal']
guan17_interspeech	['harbin institute of technology shenzhen graduate school, shenzhen', ', china', 'newcastle university, newcastle upon tyne, ne1 7ru, uk', 'nanjing tech university, nanjing', ', china', 'university of surrey, guildford, gu2 7xh, uk']
hyder17_interspeech	['bangladesh university of engineering and technology (buet), dhaka, bangladesh.', 'robert bosch research and technology center (rtc), palo alto, ca.', 'center for robust speech systems (crss), the university of texas at dallas, richardson, tx.']
feng17b_interspeech	['mit computer science and artificial intelligence laboratory, cambridge, ma, usa', 'ford motor company']
xu17b_interspeech	['center for vision, speech and signal processing, university of surrey, uk']
pan17_interspeech	['sysu-cmu joint institute of engineering, school of electronics and information technology', 'sun yat-sen university, guangzhou, china', 'school of preschool education, shandong yingcai university, jinan, china']
chowdhury17_interspeech	['indian institute of technology, kanpur']
wang17k_interspeech	['language technologies institute, carnegie mellon university, pittsburgh, pa, u.s.a.']
mostafa17_interspeech	['the hong kong university of science and technology', 'department of electronic and computer engineering', 'clear water bay, kowloon, hong kong']
sailor17b_interspeech	['speech research lab, dhirubhai ambani institute of information and communication technology', '(da-iict), gandhinagar, india']
soni17_interspeech	['speech research lab,', 'dhirubhai ambani institute of information and communication technology, gandhinagar, gujrat']
weiner17_interspeech	['cognitive systems lab, universitat bremen, germany']
gupta17_interspeech	['∗amazon.com, usa', '+speech communication laboratory, university of maryland, college park, md, usa', 'osignal analysis and interpretation lab, university of southern california, los angeles, ca, usa']
gillespie17_interspeech	['georgia institute of technology, united states of america', 'georgia state university, united states of america', 'grady memorial hospital, united states of america', 'northeastern university, united states of america']
novotny17_interspeech	['department of circuit theory, faculty of electrical engineering, czech technical university in', 'prague, prague, czech republic', 'department of neurology and centre of clinical neuroscience, first faculty of medicine, charles', 'university in prague, prague, czech republic', 'institute of anatomy, first faculty of medicine, charles university in prague, prague, czech', 'republic']
hantke17_interspeech	['chair of complex & intelligent systems, university of passau, germany', 'machine intelligence & signal processing group, technische universitat munchen, germany', 'audeering gmbh, gilching, germany', 'department of computing, imperial college london, uk']
agurto17_interspeech	
mirheidari17_interspeech	['department of computer science, university of sheffield, sheffield, uk', 'sheffield institute for translational neuroscience (sitran), university of sheffield, sheffield, uk', 'department of neurology, royal hallamshire hospital, sheffield, uk', 'department of human communication sciences, university of sheffield, sheffield, uk', 'irccs fondazione ospedale san camillo, venice, italy', 'academic neurology unit, university of sheffield, royal hallamshire hospital, sheffield, uk']
zhang17k_interspeech	['department of computing, imperial college london, london, u.k.', 'nuance communications, ulm, germany']
lopezotero17b_interspeech	['atlanttic research center, multimedia technologies group, university of vigo, spain', 'l2f - spoken language systems lab, inesc-id lisboa, portugal', 'ist - instituto superior tecnico, university of lisbon, portugal']
wankerl17_interspeech	['friedrich-alexander-university erlangen-nuremberg, germany']
mundnich17_interspeech	['signal analysis and interpretation lab, university of southern california, usa', 'signal processing for communication understanding and behavior analysis lab, university of', 'southern california, usa']
pettorino17_interspeech	"[""l'orientale university of naples, italy"", 'nanjing normal university, china', 'jan kochanowski university, poland']"
tu17c_interspeech	['shanghai jiao tong university, china', 'hong kong baptist university, hong kong', 'national tsing hua university, taiwan']
sahkai17_interspeech	['institute of the estonian language, estonia']
hao17_interspeech	['beijing language and culture university, china']
michelas17_interspeech	['aix marseille univ, cnrs, lpl, aix-en-provence, france']
wagner17_interspeech	['mcgill university, canada']
kleinhans17_interspeech	['taln research group, dtic, universitat pompeu fabra, barcelona, spain', 'departamento de computacion, fceyn, universidad de buenos aires, argentina', 'instituto de investigacion en ciencias de la computacion, conicet-uba, buenos aires, argentina', 'school of informatics, university of edinburgh, edinburgh, uk', 'catalan institute for research and advanced studies, barcelona, spain']
godoy17_interspeech	['mit lincoln laboratory', ' wood street, lexington ma', ' usa']
kakouros17_interspeech	['department of signal processing and acoustics, aalto university, finland']
kuang17_interspeech	['department of linguistics, university of pennsylvania']
skarnitzl17_interspeech	['institute of phonetics, faculty of arts, charles university, czech republic', 'department of linguistics, stockholm university, sweden']
wagner17b_interspeech	['faculty of linguistics and literary studies, bielefeld university, germany', 'center of excellence cognitive interaction technology (citec), bielefeld university, germany']
hsu17b_interspeech	['hong kong polytechnic university, hong kong']
lundmark17_interspeech	['centre for languages and literature, lund university, sweden']
puga17_interspeech	['justus liebig university giessen, germany,', 'hong kong baptist university, hong kong sar', 'university of reading, united kingdom,', 'chinese university of hong kong, hong kong sar']
paradacabaleiro17_interspeech	['chair of complex and intelligent systems, university of passau, germany', 'machine intelligence & signal processing group, technische universitat munchen, germany', 'machine learning group, imperial college london, u.k.']
gibson17_interspeech	['signal analysis and interpretation lab, university of southern california, los angeles, ca, usa', 'department of psychiatry and behavioral sciences, university of washington, seattle, wa, usa', 'sail.usc.edu,']
wortwein17_interspeech	['karlsruhe institute of technology', 'carnegie mellon university', 'university of southern california', 'mclean hospital', 'harvard medical school']
wu17e_interspeech	['department of electrical engineering, national tsing hua university, taiwan', 'institute of biomedical engineering and nanomedicine, national health research institute, taiwan']
vlasenko17_interspeech	['chair of complex & intelligent systems, universitat passau, germany', 'idiap research institute, martigny, switzerland', 'machine learning group, imperial college london, u.k.']
siddique17_interspeech	['human language technology center', 'department of electronic and computer engineering', 'the hong kong university of science and technology', 'clear water bay, hong kong']
arimoto17_interspeech	['brain science institute, riken, japan', 'faculty of science and engineering, teikyo university, japan', 'graduate school of engineering, utsunomiya university, japan']
fayet17_interspeech	['irisa, expression team, france', 'universite de rennes 1', ' universite de bretagne sud']
akira17_interspeech	['school of computer science and statistics, trinity college dublin, ireland', 'usher institute of population health sciences & informatics, university of edinburgh, uk']
tseng17_interspeech	['university of southern california, department of electrical engineering, usa', 'the university of utah, department of psychology, usa']
nasir17_interspeech	['university of southern california, los angeles, ca, usa', 'university of utah, salt lake city, ut, usa']
huang17e_interspeech	['the school of electrical engineering and telecommunications, unsw, sydney, australia', 'data61, csiro, australia']
sadamitsu17_interspeech	['ntt media intelligence laboratories, japan']
sawada17_interspeech	['ntt media intelligence laboratories, ntt corporation, japan', 'the integrated graduate school of medicine, engineering, and agricultural sciences,', 'university of yamanashi, japan', 'graduate school of interdisciplinary research, faculty of engineering,', 'university of yamanashi, japan']
morchid17_interspeech	['lia, university of avignon (france)']
korpusik17_interspeech	['mit computer science and artificial intelligence laboratory, cambridge, ma 02139, usa']
parcollet17_interspeech	['lia, university of avignon (france)']
simonnet17_interspeech	['lium, le mans university, france', 'lia, university of avignon, france', 'mcgill university, montreal, canada']
ma17e_interspeech	['department of eecs, oregon state university, usa', 'ibm watson group, t j. watson research center, ibm, usa']
nayak17_interspeech	
riou17_interspeech	['ceri-lia, university of avignon, france']
martinezhinarejos17_interspeech	['pattern recognition and human language technology research center,', 'universitat politecnica de valencia, camino de vera, s/n', ', spain', 'sciling s.l., carrer del riu 321, pinedo', ', spain']
morales17_interspeech	['department of linguistics, cuny graduate center, usa', 'institute for creative technologies, university of southern california, usa', 'department of computer science, brooklyn college (cuny), usa']
huang17f_interspeech	['speech communication lab,', 'school of computer science and statistics, trinity college dublin']
hsu17c_interspeech	['institute of information science, academia sinica, taiwan', 'research center for information technology innovation, academia sinica, taiwan']
nakashika17_interspeech	['university of electro-communications, tokyo, japan']
aihara17_interspeech	['graduate school of system informatics, kobe university', '-1, rokkodai, nada, kobe, japan']
wu17f_interspeech	['school of computer science, northwestern polytechnical university, xi′an, china', 'institute for infocomm research, a⋆star, singapore', 'department of electrical and computer engineering, national university of singapore']
tanaka17b_interspeech	['graduate school of natural science and technology, okayama university, japan', 'graduate school of medicine dentistry and pharmaceutical sciences, okayama university, japan']
kaneko17c_interspeech	['ntt communication science laboratories, ntt corporation, japan', 'national institute of informatics, japan']
bollepalli17_interspeech	['department of signal processing and acoustics, aalto university, finland']
luo17c_interspeech	['graduate school of system informatics, kobe university, japan']
doddipatla17_interspeech	['toshiba research europe limited, cambridge research laboratory, cambridge, uk.', 'dept. of electrical and electronics engineering, federal university of santa catarina,', 'florianopolis, brazil.']
li17l_interspeech	
ramos17_interspeech	
moore17_interspeech	['speech & hearing research group, dept. computer science, university of sheffield, uk', 'dept. psychology, university of sheffield, uk']
dominguez17_interspeech	['universitat pompeu fabra, barcelona, spain', 'catalan institute for research and advanced studies (icrea), barcelona, spain']
gruber17_interspeech	['new technologies for the information society (ntis)', 'department of cybernetics', 'faculty of applied sciences, university of west bohemia, czech republic']
juzova17_interspeech	['new technologies for the information society (ntis)', 'department of cybernetics', 'faculty of applied sciences, university of west bohemia, pilsen, czech republic']
ghone17_interspeech	['centre for development of advanced computing, mumbai', 'indian institute of technology, madras']
karhila17_interspeech	['aalto university, finland', 'university of helsinki, finland', 'university of winchester, uk']
larsson17_interspeech	['university of gothenburg, sweden', 'talkamatic ab, sweden']
ahmed17_interspeech	['university of geneva, fti/tim, switzerland', 'hôpitaux universitaires de geneve', 'geneva society for the deaf, geneva, switzerland', 'gypsysnail arts, south australia', 'nabs interpreting services, south australia']
duckhorn17_interspeech	['fraunhofer ikts, fraunhofer institute for ceramic technologies and systems, dresden, germany', 'brandenburg university of technology cottbus - senftenberg, germany', 'innotec21 gmbh, leipzig, germany', 'leipzig university of telecommunications, germany']
winata17_interspeech	['human language technology center', 'department of electronic and computer engineering', 'hong kong university of science and technology, hong kong', 'emos technologies inc.']
alam17_interspeech	['bcl technologies, san jose, california, usa']
lindblom17_interspeech	['professor emeritus university of stockholm, sweden', 'professor emeritus university of texas at austin, usa', 'thursday', ' august', ':30–9:30, aula magna', 're-inventing speech – the biological way']
schuller17_interspeech	['department of computing, imperial college london, uk', 'chair of complex & intelligent systems, university of passau, germany', 'pattern recognition lab, fau erlangen-nuremberg, germany', 'psychology and neuroscience, duke university, usa', 'university of wuppertal, germany', 'technische universitat munchen, germany', 'max planck institute for psycholinguistics, nijmegen, the netherlands', 'speech, language, and hearing sciences, purdue university, usa', 'psychology, university of manitoba, canada', 'cognitive and information sciences, university of california, merced, usa', 'clinic for ent medicine, head and neck surgery, alfried krupp krankenhaus, essen, germany', 'clinic for ent medicine, head and neck surgery, carl-thiem-klinikum, cottbus, germany', 'university of oulu, finland']
huckvale17_interspeech	['university college london, london, u.k.', 'hungarian academy of sciences, budapest, hungary']
cai17b_interspeech	['school of electronics and information technology, sun yat-sen university, guangzhou, china', 'sysu-cmu shunde international joint research institute, guangdong, china', 'jiangsu jinling science and technology group limited, jiangsu, china']
wagner17c_interspeech	['human centered multimedia, augsburg university, augsburg, germany', 'vocapia research', ' rue jean rostand', ' orsay, france']
suresh17_interspeech	['telecommunication engineering, pes institute of technology, bangalore 560085, india', 'electrical engineering, indian institute of science (iisc), bangalore 560012, karnataka, india']
nwe17_interspeech	
kitamura17_interspeech	['konan university, japan', 'chiba institute of technology, japan', 'national research institute of police science, japan', 'showa university, japan']
arnela17_interspeech	['gtm - grup de recerca en tecnologies media, la salle, universitat ramon llull, barcelona,', 'catalonia, spain', 'department of speech, music, and hearing, kth royal institute of technology, stockholm,', 'sweden']
vasudevan17_interspeech	['department of electrical and computer engineering, university of british columbia, canada', 'department of advanced robotics, istituto italiano di tecnologia, italy']
murtola17_interspeech	['department of signal processing and acoustics, aalto university, finland', 'department of mathematics and systems analysis, aalto university, finland']
degirmenci17_interspeech	['department of computational science and technology, school of computer science and', 'communication, kth royal institute of technology, se-100 44, stockholm, sweden', 'bcam- basque center for applied mathematics mazarredo 14', ' bilbao, spain', 'gtm grup de recerca en tecnologies media, la salle, universitat ramon llull, c/ quatre', 'camins 30, barcelona 08022, catalonia, spain', 'department of speech, music and hearing, school of computer science and communication, kth', 'royal institute of technology, se-100 44, stockholm, sweden']
dabbaghchian17_interspeech	['department of speech, music, and hearing, kth royal institute of technology, sweden', 'gtm grup de recerca en tecnologies media, la salle, universitat ramon llull, spain']
mv17_interspeech	['electrical engineering, indian institute of science, bangalore 560012, india', 'biosystems science and engineering, indian institute of science, bangalore 560012, india']
freitag17_interspeech	['chair of complex & intelligent systems, universitat passau, germany', 'machine intelligence & signal processing group, technische universitat munchen, germany', 'machine learning group, imperial college london, u.k.']
amiriparian17_interspeech	['chair of complex & intelligent systems, universitat passau, germany', 'machine intelligence & signal processing group, technische universitat munchen, germany', 'machine learning group, imperial college london, u.k.']
tavarez17_interspeech	['aholab, university of the basque country (upv/ehu), bilbao, spain']
gosztolya17b_interspeech	['university of szeged, institute of informatics, szeged, hungary', 'mta-szte research group on artificial intelligence, szeged, hungary', 'yahoo research, new york, ny']
kaya17_interspeech	['department of computer engineering, namik kemal university, c orlu, tekirdag, turkey', 'st. petersburg institute for informatics and automation of russian academy of sciences, russia', 'department of speech information systems, itmo university, st. petersburg, russia']
toshniwal17_interspeech	['toyota technological institute at chicago']
shannon17b_interspeech	['google inc., usa']
sainath17_interspeech	
meng17b_interspeech	['school of electrical and computer engnineering, georgia institute of technology', '5th street nw, atlanta, ga 30308, usa']
dighe17_interspeech	
yang17c_interspeech	['institute of information science, academia sinica, taiwan', 'research center for information technology innovation, academia sinica, taiwan', 'national taiwan normal university, taiwan']
zajic17_interspeech	['university of west bohemia', 'faculty of applied sciences', 'ntis - new technologies for the information society and 2dept. of cybernetics,', 'univerzitni 8', ' 14 plzeˇn, czech republic']
jati17_interspeech	['university of southern california, los angeles, ca, usa']
lan17_interspeech	['orange labs, france', 'lium, university of le mans, france']
cohen17_interspeech	['afeka tel-aviv college of engineering, aclp, israel']
wisniewksi17_interspeech	['limsi, cnrs, univ. paris-sud, universite paris saclay', ' 403 orsay, france']
bredin17_interspeech	['cnrs, limsi, universite paris-saclay, orsay, france']
chen17n_interspeech	['multimedia signal and intelligent information processing lab,', 'department of electronic engineering, tsinghua university, beijing, china']
trmal17_interspeech	['center for language and speech processing, johns hopkins university, usa', 'human language technology center of excellence, johns hopkins university, usa']
khokhlov17b_interspeech	['stc-innovations ltd, st.petersburg, russia', 'itmo university, st.petersburg, russia']
sun17_interspeech	['alexa machine learning, amazon.com', 'center for language and speech processing, johns hopkins university']
suzuki17b_interspeech	['ibm watson multimodal, ibm research - tokyo, chuo-ku, tokyo', '-8510, jp', 'ibm watson multimodal, ibm t j. watson research center, yorktown heights, ny', ', us', 'ibm systems, lenexa, ks', ', us']
gundogdu17_interspeech	['bogazici university, turkey', 'national defense university naval academy, turkey']
samui17_interspeech	['indian institute of technology kharagpur, india']
huang17g_interspeech	['speech and audio signal processing laboratory, faculty of information technology, beijing', 'university of technology, beijing, china']
chen17o_interspeech	['microsoft corporation', 'electrical and engineering department, columbia university']
yan17_interspeech	['national taiwan normal university, taiwan', 'delta research center, taiwan']
pascual17_interspeech	['universitat politecnica de catalunya, barcelona, spain', 'telefonica research, barcelona, spain']
maiti17_interspeech	['the graduate center, cuny, usa', 'brooklyn college, cuny, usa']
stafylakis17_interspeech	['computer vision laboratory', 'university of nottingham, uk']
thangthai17_interspeech	['school of computing sciences, university of east anglia, norwich, uk']
wand17_interspeech	['the swiss ai lab idsia, usi & supsi, manno-lugano, switzerland']
abdelaziz17_interspeech	['international computer science institute, berkeley, usa']
csapo17_interspeech	['department of telecommunications and media informatics,', 'budapest university of technology and economics, budapest, hungary', 'mta-elte lendulet lingual articulation research group, budapest, hungary', 'institute of informatics, university of szeged, hungary', 'mta-szte research group on artificial intelligence, szeged, hungary', 'department of phonetics, e¨otv¨os lorand university, budapest, hungary']
kamper17_interspeech	['toyota technological institute at chicago']
chien17d_interspeech	
vesely17_interspeech	
